investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003739,2024-12-30,118636,Lumpsum,221024,Gujarat,Surat,T30,46-55,Female,81.0,Mandate,Verified
INV003681,2024-12-30,120842,Redemption,345555,Telangana,Hyderabad,T30,26-35,Female,17.4,Net Banking,Verified
INV002340,2024-12-30,100033,Lumpsum,170793,Uttar Pradesh,Agra,B30,26-35,Female,7.3,Mandate,Verified
INV001034,2024-12-30,119095,Redemption,230085,Maharashtra,Pune,T30,26-35,Male,20.4,Mandate,Verified
INV000958,2024-12-30,118636,Lumpsum,252128,Delhi,Gurugram,T30,56+,Male,74.6,Mandate,Pending
INV003159,2024-12-30,120843,Lumpsum,43034,Punjab,Amritsar,B30,36-45,Male,25.9,Net Banking,Verified
INV004664,2024-12-30,119552,Lumpsum,32785,Karnataka,Bangalore,T30,26-35,Male,18.6,Net Banking,Verified
INV000604,2024-12-30,119093,Lumpsum,365162,Karnataka,Bangalore,T30,26-35,Male,9.5,Mandate,Verified
INV000693,2024-12-30,119095,Lumpsum,395549,Haryana,Faridabad,B30,26-35,Male,11.0,Cheque,Verified
INV003382,2024-12-30,118635,Lumpsum,488063,Karnataka,Bangalore,T30,26-35,Male,19.8,Mandate,Verified
INV000156,2024-12-30,120844,Lumpsum,212424,Telangana,Hyderabad,T30,46-55,Male,29.1,Mandate,Verified
INV002096,2024-12-31,149322,Redemption,223736,Delhi,New Delhi,T30,18-25,Female,6.9,UPI,Verified
INV002134,2024-12-31,120504,Lumpsum,201960,Rajasthan,Udaipur,B30,26-35,Male,24.8,Net Banking,Verified
INV002689,2024-12-31,101208,Lumpsum,593281,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,Cheque,Verified
INV000278,2024-12-31,120844,Lumpsum,549906,Rajasthan,Jaipur,T30,26-35,Male,22.1,UPI,Verified
INV002252,2024-12-31,125497,Lumpsum,135580,Maharashtra,Pune,T30,36-45,Female,46.4,Net Banking,Verified
INV001183,2024-12-31,119552,Redemption,19236,West Bengal,Kolkata,T30,46-55,Male,79.9,UPI,Verified
INV000939,2024-12-31,120842,Lumpsum,223279,Karnataka,Bangalore,T30,26-35,Male,19.6,UPI,Verified
INV003545,2024-12-31,119599,Redemption,150701,Gujarat,Ahmedabad,T30,26-35,Female,15.7,Cheque,Pending
INV003918,2024-12-31,148568,Lumpsum,529223,Madhya Pradesh,Indore,T30,56+,Male,51.2,Net Banking,Verified
INV004058,2024-12-31,102887,Lumpsum,168526,Tamil Nadu,Chennai,T30,26-35,Male,22.5,Cheque,Verified
INV003051,2024-12-31,119095,Redemption,264189,Haryana,Faridabad,B30,36-45,Male,40.2,Mandate,Verified
INV002971,2024-12-31,119552,Redemption,254064,Tamil Nadu,Coimbatore,B30,36-45,Male,48.3,Net Banking,Verified
INV002349,2024-12-31,120842,Redemption,86250,Punjab,Amritsar,B30,26-35,Female,9.6,Cheque,Verified
INV003373,2024-12-31,148568,Lumpsum,224050,Gujarat,Surat,T30,56+,Male,62.9,Net Banking,Verified
INV000624,2024-12-31,120506,Redemption,15671,West Bengal,Kolkata,T30,56+,Male,79.6,Net Banking,Verified
INV004425,2024-12-31,120505,Redemption,244124,Haryana,Faridabad,B30,26-35,Female,18.6,Net Banking,Verified
INV004733,2024-12-31,119599,Lumpsum,115155,Telangana,Hyderabad,T30,18-25,Male,5.4,Net Banking,Verified
INV003487,2024-12-31,102885,Lumpsum,361162,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Net Banking,Verified
INV002824,2024-12-31,148569,Redemption,361822,Rajasthan,Jaipur,T30,56+,Male,42.5,Net Banking,Verified
INV004697,2024-12-31,120841,Lumpsum,42220,Uttar Pradesh,Lucknow,T30,18-25,Female,5.7,Net Banking,Verified
INV002316,2024-12-31,120844,Lumpsum,148671,Punjab,Amritsar,B30,26-35,Male,16.7,Cheque,Verified
INV004986,2024-12-31,101207,Lumpsum,167805,Madhya Pradesh,Bhopal,B30,26-35,Male,12.3,Mandate,Verified
INV004804,2024-12-31,119120,Redemption,41983,Maharashtra,Mumbai,T30,36-45,Male,44.1,Net Banking,Verified
INV003973,2024-12-31,148567,Lumpsum,141207,Rajasthan,Jaipur,T30,26-35,Male,11.4,Mandate,Verified
INV002642,2024-12-31,118636,Lumpsum,224503,Haryana,Gurugram,T30,46-55,Female,48.8,Cheque,Verified
INV001158,2024-12-31,119092,Redemption,12271,Karnataka,Mysore,B30,18-25,Male,6.4,Net Banking,Verified
INV001770,2025-01-01,149323,Lumpsum,112691,Telangana,Hyderabad,T30,18-25,Male,6.3,Net Banking,Verified
INV002095,2025-01-01,120505,Lumpsum,237243,Punjab,Amritsar,B30,26-35,Male,9.2,UPI,Verified
INV000183,2025-01-01,120504,Lumpsum,256898,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,Net Banking,Verified
INV004655,2025-01-01,118632,Lumpsum,17764,Telangana,Hyderabad,T30,36-45,Male,19.7,Net Banking,Pending
INV002726,2025-01-01,120841,Lumpsum,450911,Gujarat,Ahmedabad,T30,36-45,Male,16.9,Cheque,Pending
INV002932,2025-01-01,119599,Lumpsum,386238,Haryana,Gurugram,T30,36-45,Female,28.4,UPI,Verified
INV001598,2025-01-01,120505,Redemption,87653,Tamil Nadu,Coimbatore,B30,36-45,Male,48.2,UPI,Verified
INV004985,2025-01-01,101206,Lumpsum,93316,Madhya Pradesh,Indore,T30,56+,Female,79.4,Cheque,Verified
INV004703,2025-01-01,149323,Lumpsum,144222,Gujarat,Ahmedabad,T30,56+,Female,45.6,Net Banking,Verified
INV003494,2025-01-01,100033,Redemption,322906,Punjab,Chandigarh,T30,26-35,Female,18.6,Net Banking,Verified
INV002454,2025-01-01,101208,Lumpsum,83950,Uttar Pradesh,Agra,B30,36-45,Male,37.5,UPI,Verified
INV002660,2025-01-01,119095,Lumpsum,567057,Uttar Pradesh,Lucknow,T30,36-45,Male,28.2,UPI,Verified
INV004389,2025-01-01,149323,Lumpsum,249135,Karnataka,Mysore,B30,36-45,Male,53.3,UPI,Verified
INV001976,2025-01-01,118632,Lumpsum,240900,Madhya Pradesh,Indore,T30,26-35,Female,6.1,Mandate,Verified
INV002424,2025-01-01,120843,Lumpsum,488919,Telangana,Hyderabad,T30,56+,Female,51.2,UPI,Verified
INV004372,2025-01-01,100016,Lumpsum,60499,Haryana,Faridabad,B30,26-35,Female,22.9,Mandate,Verified
INV004243,2025-01-01,125498,Lumpsum,158362,Punjab,Amritsar,B30,36-45,Female,38.7,Net Banking,Verified
INV001693,2025-01-01,101207,Lumpsum,64605,Tamil Nadu,Coimbatore,B30,36-45,Male,49.0,Net Banking,Verified
INV004889,2025-01-01,148568,Lumpsum,345706,Rajasthan,Jaipur,T30,46-55,Male,34.5,Cheque,Verified
INV001780,2025-01-01,120503,Redemption,67453,Punjab,Amritsar,B30,46-55,Male,84.1,Net Banking,Verified
INV004418,2025-01-01,100033,Redemption,165316,Haryana,Faridabad,B30,26-35,Female,23.2,Cheque,Verified
INV003041,2025-01-01,120505,Lumpsum,354047,Madhya Pradesh,Bhopal,B30,36-45,Male,32.0,Cheque,Verified
INV002096,2025-01-01,100033,Lumpsum,118261,Delhi,New Delhi,T30,18-25,Female,6.9,Cheque,Verified
INV003401,2025-01-01,148569,Lumpsum,66684,Rajasthan,Jaipur,T30,26-35,Female,18.1,Mandate,Verified
INV000193,2025-01-01,101206,Lumpsum,315962,Delhi,Gurugram,T30,26-35,Female,11.6,Cheque,Verified
INV004487,2025-01-01,120505,Redemption,398662,Maharashtra,Nashik,B30,26-35,Female,24.4,Mandate,Verified
INV003654,2025-01-02,119120,Lumpsum,326887,Delhi,New Delhi,T30,18-25,Male,6.6,UPI,Verified
INV004574,2025-01-02,101207,Lumpsum,344366,Maharashtra,Mumbai,T30,36-45,Male,54.3,Net Banking,Verified
INV003043,2025-01-02,120503,Redemption,369450,Karnataka,Bangalore,T30,26-35,Male,21.2,UPI,Verified
INV004003,2025-01-02,125498,Lumpsum,365784,West Bengal,Kolkata,T30,26-35,Male,9.5,Net Banking,Pending
INV002334,2025-01-02,101207,Lumpsum,433686,Gujarat,Surat,T30,56+,Male,40.4,Cheque,Pending
INV000394,2025-01-02,120841,Redemption,222864,Maharashtra,Mumbai,T30,26-35,Male,12.2,Net Banking,Verified
INV002155,2025-01-02,148568,Lumpsum,357351,Telangana,Hyderabad,T30,56+,Male,26.2,UPI,Verified
INV004686,2025-01-02,120843,Redemption,360465,Punjab,Amritsar,B30,36-45,Female,37.2,UPI,Verified
INV001000,2025-01-02,118636,Redemption,53907,Delhi,Gurugram,T30,18-25,Male,5.5,UPI,Verified
INV000469,2025-01-02,149324,Lumpsum,373576,Tamil Nadu,Coimbatore,B30,18-25,Male,4.7,Net Banking,Pending
INV004692,2025-01-02,120507,Lumpsum,85936,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,UPI,Verified
INV004138,2025-01-02,119094,Lumpsum,248026,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Mandate,Verified
INV003232,2025-01-02,101206,Lumpsum,395580,Maharashtra,Pune,T30,36-45,Female,30.9,Cheque,Verified
INV000057,2025-01-02,120507,Lumpsum,378367,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Mandate,Verified
INV003292,2025-01-02,148567,Redemption,144200,Uttar Pradesh,Kanpur,B30,56+,Female,55.0,Cheque,Pending
INV000840,2025-01-02,101208,Lumpsum,287107,Punjab,Chandigarh,T30,26-35,Male,15.3,UPI,Verified
INV001921,2025-01-02,101208,Lumpsum,420793,Gujarat,Surat,T30,26-35,Female,13.5,Cheque,Verified
INV002776,2025-01-02,120841,Lumpsum,213304,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Verified
INV001174,2025-01-02,120842,Lumpsum,76780,Maharashtra,Nashik,B30,36-45,Male,12.7,Mandate,Verified
INV000097,2025-01-02,148568,Redemption,5884,Karnataka,Mysore,B30,18-25,Male,6.0,UPI,Verified
INV001875,2025-01-02,119120,Lumpsum,76831,Karnataka,Mysore,B30,56+,Female,64.4,Net Banking,Verified
INV000625,2025-01-02,118635,Lumpsum,138811,Rajasthan,Jaipur,T30,46-55,Female,19.7,Cheque,Verified
INV001599,2025-01-02,101206,Lumpsum,500481,Haryana,Faridabad,B30,36-45,Female,31.0,Mandate,Verified
INV004148,2025-01-02,149323,Lumpsum,375104,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,Mandate,Verified
INV004254,2025-01-02,118634,Lumpsum,364142,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,Net Banking,Verified
INV002021,2025-01-02,120843,Lumpsum,90540,Maharashtra,Pune,T30,36-45,Male,38.6,Mandate,Verified
INV003791,2025-01-02,119094,Lumpsum,264085,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Net Banking,Verified
INV002654,2025-01-02,148568,Redemption,212372,Delhi,New Delhi,T30,36-45,Female,38.2,Mandate,Verified
INV000563,2025-01-02,101207,Redemption,434722,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Cheque,Verified
INV003858,2025-01-02,118634,Lumpsum,337018,Rajasthan,Jaipur,T30,36-45,Male,21.6,Net Banking,Verified
INV004851,2025-01-03,118632,Lumpsum,291357,Uttar Pradesh,Lucknow,T30,26-35,Male,9.3,Cheque,Verified
INV003512,2025-01-03,119095,Lumpsum,276049,Delhi,Gurugram,T30,56+,Female,31.5,UPI,Verified
INV002600,2025-01-03,119599,Lumpsum,267253,Madhya Pradesh,Bhopal,B30,36-45,Female,54.1,Cheque,Pending
INV001397,2025-01-03,118633,Lumpsum,171271,Delhi,New Delhi,T30,26-35,Male,20.8,Net Banking,Verified
INV003663,2025-01-03,119551,Lumpsum,447144,Delhi,Gurugram,T30,26-35,Female,19.0,UPI,Verified
INV000334,2025-01-03,101206,Redemption,307074,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,Cheque,Verified
INV003354,2025-01-03,120507,Lumpsum,68361,Punjab,Chandigarh,T30,46-55,Male,48.5,Cheque,Pending
INV001832,2025-01-03,148569,Lumpsum,399640,Punjab,Chandigarh,T30,18-25,Male,3.8,UPI,Verified
INV004962,2025-01-03,120503,Redemption,439134,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Mandate,Pending
INV003643,2025-01-03,119120,Lumpsum,38020,Telangana,Hyderabad,T30,36-45,Male,48.4,Cheque,Pending
INV002357,2025-01-03,125498,Redemption,253224,Delhi,Gurugram,T30,26-35,Male,7.8,UPI,Verified
INV004226,2025-01-03,148569,Redemption,414007,Punjab,Chandigarh,T30,18-25,Male,3.9,Mandate,Verified
INV001880,2025-01-03,119599,Lumpsum,266314,Madhya Pradesh,Bhopal,B30,26-35,Male,23.0,UPI,Verified
INV000665,2025-01-03,148568,Lumpsum,357468,Rajasthan,Udaipur,B30,26-35,Female,6.6,Mandate,Verified
INV000999,2025-01-03,120843,Lumpsum,13015,Telangana,Hyderabad,T30,26-35,Male,15.6,Cheque,Verified
INV003250,2025-01-03,119552,Lumpsum,49073,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Net Banking,Verified
INV004529,2025-01-03,118635,Lumpsum,6016,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Cheque,Verified
INV003097,2025-01-03,118635,Lumpsum,544849,Punjab,Chandigarh,T30,26-35,Male,21.5,Mandate,Verified
INV003051,2025-01-03,120842,Lumpsum,316361,Haryana,Faridabad,B30,36-45,Male,40.2,Net Banking,Verified
INV004100,2025-01-03,125497,Redemption,45830,Delhi,Gurugram,T30,26-35,Male,20.7,Net Banking,Verified
INV001718,2025-01-04,120503,Lumpsum,85350,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Mandate,Verified
INV002469,2025-01-04,119551,Redemption,500933,Tamil Nadu,Chennai,T30,26-35,Female,12.3,Cheque,Verified
INV001222,2025-01-04,102885,Lumpsum,117016,Delhi,Noida,T30,26-35,Female,14.9,Cheque,Verified
INV000108,2025-01-04,120841,Lumpsum,321657,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Cheque,Verified
INV002137,2025-01-04,119599,Lumpsum,205095,Tamil Nadu,Coimbatore,B30,36-45,Male,17.6,Cheque,Verified
INV000453,2025-01-04,118632,Redemption,35733,Rajasthan,Udaipur,B30,46-55,Male,40.4,Mandate,Verified
INV001503,2025-01-04,120843,Lumpsum,193010,Telangana,Hyderabad,T30,18-25,Male,6.4,Net Banking,Verified
INV002518,2025-01-04,102886,Redemption,385422,Karnataka,Bangalore,T30,36-45,Male,39.4,Net Banking,Verified
INV000927,2025-01-04,101207,Redemption,446527,West Bengal,Kolkata,T30,46-55,Male,80.9,Mandate,Verified
INV000413,2025-01-04,120842,Lumpsum,38618,Haryana,Gurugram,T30,36-45,Female,49.8,Cheque,Verified
INV000994,2025-01-04,120843,Lumpsum,444484,Maharashtra,Pune,T30,26-35,Female,6.1,Mandate,Verified
INV001460,2025-01-04,149323,Lumpsum,395507,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Cheque,Verified
INV001259,2025-01-04,120507,Redemption,133234,Telangana,Hyderabad,T30,26-35,Female,10.6,Cheque,Verified
INV001701,2025-01-04,120842,Redemption,105154,Karnataka,Mysore,B30,26-35,Female,24.4,Mandate,Verified
INV002987,2025-01-04,118635,Redemption,557964,West Bengal,Kolkata,T30,18-25,Male,4.4,Cheque,Verified
INV001460,2025-01-04,120841,Lumpsum,411504,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Cheque,Verified
INV003205,2025-01-04,125498,Lumpsum,376043,Punjab,Chandigarh,T30,26-35,Female,16.1,Cheque,Verified
INV003095,2025-01-04,148568,Lumpsum,31817,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,Net Banking,Verified
INV004826,2025-01-04,102887,Lumpsum,278351,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Cheque,Verified
INV001885,2025-01-04,149322,Redemption,97188,Karnataka,Bangalore,T30,26-35,Male,18.8,Mandate,Verified
INV004481,2025-01-04,120503,Lumpsum,386174,Rajasthan,Jaipur,T30,46-55,Male,60.1,Mandate,Verified
INV000950,2025-01-04,118636,Redemption,304303,Punjab,Amritsar,B30,36-45,Male,33.1,Cheque,Verified
INV002374,2025-01-04,120505,Redemption,358620,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,Mandate,Verified
INV001603,2025-01-04,119552,Redemption,223622,Uttar Pradesh,Agra,B30,46-55,Female,53.9,Cheque,Verified
INV002267,2025-01-04,118633,Redemption,335804,Haryana,Faridabad,B30,18-25,Male,4.7,Net Banking,Verified
INV002125,2025-01-04,101206,Lumpsum,155914,Haryana,Faridabad,B30,26-35,Female,7.9,Mandate,Verified
INV001227,2025-01-04,102886,Redemption,151245,Tamil Nadu,Coimbatore,B30,36-45,Male,58.3,Net Banking,Verified
INV004694,2025-01-04,119093,Lumpsum,95871,Gujarat,Surat,T30,26-35,Male,9.9,Mandate,Verified
INV000304,2025-01-04,118634,Redemption,408619,West Bengal,Kolkata,T30,36-45,Male,25.6,Cheque,Verified
INV004252,2025-01-04,120504,Redemption,41800,Haryana,Faridabad,B30,36-45,Male,58.7,Mandate,Verified
INV000795,2025-01-04,119094,Redemption,41659,Uttar Pradesh,Kanpur,B30,36-45,Male,37.2,Cheque,Verified
INV001583,2025-01-04,119092,Lumpsum,398895,Delhi,Gurugram,T30,18-25,Male,3.1,Mandate,Verified
INV004298,2025-01-04,119551,Redemption,103034,Gujarat,Ahmedabad,T30,36-45,Female,55.5,Mandate,Verified
INV000029,2025-01-05,149323,Redemption,48411,Rajasthan,Udaipur,B30,26-35,Female,7.6,UPI,Verified
INV001926,2025-01-05,120841,Lumpsum,33161,Uttar Pradesh,Agra,B30,46-55,Female,26.9,Net Banking,Verified
INV000328,2025-01-05,119599,Lumpsum,129964,Madhya Pradesh,Bhopal,B30,26-35,Male,19.6,UPI,Verified
INV004392,2025-01-05,119552,Lumpsum,85603,West Bengal,Kolkata,T30,18-25,Male,6.7,UPI,Pending
INV001827,2025-01-05,120842,Redemption,115624,Haryana,Faridabad,B30,36-45,Female,54.3,UPI,Verified
INV004254,2025-01-05,102886,Lumpsum,428090,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,Mandate,Verified
INV002637,2025-01-05,118633,Redemption,113686,Telangana,Hyderabad,T30,26-35,Male,14.4,Net Banking,Verified
INV002340,2025-01-05,118632,Redemption,521481,Uttar Pradesh,Agra,B30,26-35,Female,7.3,Mandate,Verified
INV002239,2025-01-05,149322,Redemption,162899,Gujarat,Surat,T30,26-35,Male,8.9,Net Banking,Verified
INV000744,2025-01-05,102886,Lumpsum,389237,Uttar Pradesh,Kanpur,B30,56+,Female,49.8,Cheque,Verified
INV000944,2025-01-05,101206,Redemption,120506,Haryana,Faridabad,B30,36-45,Female,16.9,Cheque,Verified
INV004016,2025-01-05,120504,Lumpsum,283080,Delhi,New Delhi,T30,36-45,Male,21.0,Mandate,Verified
INV004542,2025-01-05,119552,Lumpsum,365044,Maharashtra,Pune,T30,36-45,Male,53.7,Cheque,Verified
INV002619,2025-01-05,119598,Redemption,245275,Gujarat,Ahmedabad,T30,18-25,Male,3.4,Cheque,Verified
INV000267,2025-01-05,125498,Lumpsum,335883,Telangana,Hyderabad,T30,26-35,Male,17.7,Mandate,Verified
INV003062,2025-01-05,119598,Lumpsum,197421,Haryana,Faridabad,B30,46-55,Male,96.3,Net Banking,Verified
INV000515,2025-01-05,118632,Lumpsum,372699,Delhi,Noida,T30,18-25,Male,5.1,Cheque,Verified
INV004203,2025-01-05,100033,Redemption,30755,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Cheque,Verified
INV000931,2025-01-05,101207,Redemption,240341,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Cheque,Verified
INV000823,2025-01-05,120507,Lumpsum,326698,Madhya Pradesh,Bhopal,B30,46-55,Male,41.5,Cheque,Verified
INV003105,2025-01-05,101208,Lumpsum,33438,Rajasthan,Jaipur,T30,18-25,Female,6.0,Mandate,Verified
INV002607,2025-01-05,101206,Redemption,481766,Rajasthan,Udaipur,B30,36-45,Male,57.5,UPI,Verified
INV002821,2025-01-05,149324,Redemption,92740,Gujarat,Ahmedabad,T30,36-45,Male,49.9,Net Banking,Verified
INV004466,2025-01-05,120503,Lumpsum,455178,Gujarat,Surat,T30,18-25,Female,3.7,Cheque,Pending
INV000130,2025-01-05,120503,Lumpsum,407190,Madhya Pradesh,Indore,T30,56+,Female,69.4,Net Banking,Verified
INV003533,2025-01-05,120507,Lumpsum,8301,Telangana,Hyderabad,T30,56+,Female,11.4,UPI,Verified
INV003139,2025-01-05,120841,Redemption,444108,Karnataka,Mysore,B30,36-45,Male,39.4,Cheque,Verified
INV002071,2025-01-05,120506,Lumpsum,416117,Punjab,Chandigarh,T30,56+,Male,61.1,UPI,Verified
INV004272,2025-01-05,120506,Redemption,484878,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Net Banking,Pending
INV004098,2025-01-05,119599,Lumpsum,430240,Delhi,Noida,T30,26-35,Male,11.3,Cheque,Verified
INV000576,2025-01-05,119599,Lumpsum,271099,Delhi,New Delhi,T30,46-55,Male,79.7,UPI,Verified
INV000757,2025-01-06,125497,Lumpsum,51168,Madhya Pradesh,Indore,T30,36-45,Male,25.4,UPI,Verified
INV002917,2025-01-06,119599,Lumpsum,65969,Maharashtra,Pune,T30,18-25,Male,6.4,Mandate,Verified
INV002366,2025-01-06,118636,Lumpsum,560419,Telangana,Hyderabad,T30,26-35,Female,20.4,UPI,Verified
INV001894,2025-01-06,100033,Lumpsum,235087,Delhi,New Delhi,T30,26-35,Male,21.1,UPI,Pending
INV004443,2025-01-06,149324,Lumpsum,33500,Maharashtra,Nashik,B30,26-35,Female,13.0,Net Banking,Verified
INV003757,2025-01-06,149324,Redemption,42454,Uttar Pradesh,Agra,B30,18-25,Male,3.7,UPI,Verified
INV000600,2025-01-06,149322,Lumpsum,267369,Maharashtra,Mumbai,T30,26-35,Male,17.3,UPI,Verified
INV002698,2025-01-06,101207,Redemption,283801,Maharashtra,Pune,T30,26-35,Male,20.9,UPI,Verified
INV002864,2025-01-06,100016,Redemption,92968,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,Mandate,Verified
INV001564,2025-01-06,102885,Redemption,188778,Haryana,Faridabad,B30,46-55,Male,43.2,Mandate,Verified
INV001378,2025-01-06,101207,Lumpsum,267607,Delhi,Noida,T30,36-45,Male,21.1,Cheque,Verified
INV003711,2025-01-06,102887,Lumpsum,475319,Telangana,Hyderabad,T30,36-45,Female,13.1,Net Banking,Verified
INV004526,2025-01-06,118634,Lumpsum,100035,West Bengal,Kolkata,T30,36-45,Male,19.9,Net Banking,Verified
INV000877,2025-01-06,118632,Lumpsum,327466,Telangana,Hyderabad,T30,36-45,Female,15.8,UPI,Verified
INV002427,2025-01-06,119551,Redemption,427973,Karnataka,Mysore,B30,18-25,Female,6.5,UPI,Verified
INV000732,2025-01-06,120506,Lumpsum,286585,Haryana,Faridabad,B30,46-55,Female,40.8,Cheque,Verified
INV000638,2025-01-06,119120,Redemption,342186,Rajasthan,Udaipur,B30,26-35,Male,12.7,UPI,Verified
INV002270,2025-01-06,100025,Redemption,276870,Madhya Pradesh,Indore,T30,46-55,Female,23.9,Mandate,Verified
INV001067,2025-01-06,102886,Lumpsum,440047,Haryana,Gurugram,T30,26-35,Male,16.6,Cheque,Verified
INV004522,2025-01-06,120503,Lumpsum,429229,Punjab,Chandigarh,T30,46-55,Female,69.1,Cheque,Verified
INV001598,2025-01-06,120505,Redemption,369677,Tamil Nadu,Coimbatore,B30,36-45,Male,48.2,Cheque,Verified
INV003356,2025-01-06,119552,Redemption,247511,Uttar Pradesh,Agra,B30,26-35,Female,11.0,Mandate,Verified
INV002351,2025-01-06,149324,Redemption,402324,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Cheque,Verified
INV004279,2025-01-06,119551,Redemption,338402,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Mandate,Verified
INV004159,2025-01-07,101207,Lumpsum,138427,Delhi,Noida,T30,18-25,Male,6.3,UPI,Verified
INV003357,2025-01-07,101206,Redemption,184856,Madhya Pradesh,Bhopal,B30,26-35,Female,15.3,Cheque,Verified
INV004655,2025-01-07,125498,Redemption,143226,Telangana,Hyderabad,T30,36-45,Male,19.7,Mandate,Verified
INV003404,2025-01-07,119092,Lumpsum,161613,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Mandate,Verified
INV002160,2025-01-07,120843,Lumpsum,231105,Rajasthan,Udaipur,B30,18-25,Male,6.9,Net Banking,Verified
INV001284,2025-01-07,119552,Redemption,415468,West Bengal,Kolkata,T30,36-45,Male,49.0,Mandate,Verified
INV004699,2025-01-07,118635,Redemption,495280,Delhi,Gurugram,T30,46-55,Female,69.7,UPI,Verified
INV003894,2025-01-07,120504,Lumpsum,21947,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,UPI,Verified
INV001629,2025-01-07,119551,Lumpsum,152791,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Net Banking,Verified
INV002036,2025-01-07,149322,Lumpsum,200110,Madhya Pradesh,Indore,T30,26-35,Male,23.2,Net Banking,Verified
INV003666,2025-01-07,119598,Lumpsum,242127,Gujarat,Surat,T30,18-25,Male,4.3,UPI,Verified
INV000168,2025-01-07,119095,Lumpsum,138871,Rajasthan,Jaipur,T30,26-35,Male,9.7,Mandate,Pending
INV003419,2025-01-07,119120,Lumpsum,313703,Maharashtra,Pune,T30,18-25,Male,5.3,UPI,Verified
INV003553,2025-01-07,148569,Redemption,321749,Punjab,Amritsar,B30,36-45,Male,33.0,Cheque,Verified
INV003151,2025-01-07,148567,Redemption,37532,Tamil Nadu,Coimbatore,B30,56+,Female,69.5,Cheque,Verified
INV003412,2025-01-07,118632,Lumpsum,91112,Rajasthan,Jaipur,T30,18-25,Male,7.8,Net Banking,Verified
INV002252,2025-01-07,100033,Redemption,330683,Maharashtra,Pune,T30,36-45,Female,46.4,Cheque,Verified
INV000617,2025-01-07,120844,Lumpsum,211092,Delhi,Gurugram,T30,26-35,Female,11.8,Mandate,Verified
INV004428,2025-01-07,100016,Redemption,153024,Rajasthan,Udaipur,B30,26-35,Female,6.7,Net Banking,Verified
INV000746,2025-01-07,119599,Lumpsum,144178,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,UPI,Verified
